lambda,stepsize,epsilon,batch_size,layer_number,neuron,activation,activation_output,initialization,seed,error_train,error_test,error_train_variance,error_test_variance,acc_train,acc_test,acc_train_variance,acc_validation_variance
0,0.001,0.0009,122,1,10,tanh,tanh,xavier,10,0.02890022724220659,0.11729828252025166,1.1058241698932422e-06,0.0014213083163819955,0.9833333333333334,0.8833333333333333,0.00013888888888888916,0.00013888888888888916
0,0.001,0.0009,122,1,10,tanh,tanh,xavier,20,0.034629741590665813,0.07465215393649875,9.721510150639095e-06,0.0002979922272085249,0.9708333333333333,0.9166666666666666,3.472222222222198e-05,0.00013888888888888916
0,0.001,0.0009,122,2,3,tanh,tanh,uniform,0,0.05147024648428141,0.0816632396035496,0.0001169185609319137,0.0004670195582432217,0.9416666666666668,0.9249999999999999,3.472222222222198e-05,0.0004166666666666656
0,0.001,0.0009,122,2,3,tanh,tanh,uniform,10,0.04566627188592681,0.10001624954649706,0.00012529355303464155,0.0014061848902923776,0.9583333333333334,0.9,0.00013888888888888913,0.0012500000000000022
0,0.001,0.0009,122,2,3,tanh,tanh,uniform,20,0.04261899477121123,0.10127172317538798,5.3031955982715984e-05,0.0006397498556486152,0.9666666666666667,0.8916666666666666,3.472222222222198e-05,0.00013888888888888916
0,0.001,0.0009,122,2,3,tanh,tanh,xavier,0,0.04694681564136962,0.08537712780469568,9.702935450039817e-06,0.0009075063113917611,0.9500000000000001,0.9166666666666666,0.00010416666666666685,0.0018055555555555544
0,0.001,0.0009,122,2,3,tanh,tanh,xavier,10,0.05685725168680953,0.07411982205175129,0.00010180958495561406,0.0005327416778828394,0.9375,0.9333333333333332,0.0003124999999999996,0.0018055555555555544
0,0.001,0.0009,122,2,3,tanh,tanh,xavier,20,0.04230790138603355,0.08086980298523536,0.0001349764500995853,0.001543810858972763,0.9541666666666666,0.9166666666666666,0.00024305555555555539,0.002638888888888889
0,0.001,0.0009,122,2,10,tanh,tanh,uniform,0,0.008311150585270754,0.0944858530307513,4.0091332906435635e-06,2.970505378747572e-05,1.0,0.9,0.0,0.0004166666666666674
0,0.001,0.0009,122,2,10,tanh,tanh,uniform,10,0.008209597812672659,0.11838337017051308,8.516613045872204e-06,0.0009322618091074445,1.0,0.8916666666666666,0.0,0.00263888888888889
0,0.001,0.0009,122,2,10,tanh,tanh,uniform,20,0.008287511933203632,0.10142918089068749,6.1593716460712445e-06,8.2987740327456e-05,1.0,0.875,0.0,0.0004166666666666674
0,0.001,0.0009,122,2,10,tanh,tanh,xavier,0,0.0087855068769669,0.11162871078863872,8.292352068624152e-06,0.001993780721322925,1.0,0.8666666666666667,0.0,0.003888888888888885
0,0.001,0.0009,122,2,10,tanh,tanh,xavier,10,0.010112968158524542,0.11206208228640276,1.5353513369855205e-05,0.0002616922912761477,0.9958333333333332,0.875,3.472222222222198e-05,0.0016666666666666696
0,0.001,0.0009,122,2,10,tanh,tanh,xavier,20,0.004418745384293733,0.09204690707985823,2.615053450988566e-06,0.0002936893773619329,1.0,0.9083333333333333,0.0,0.000972222222222221
0,0.1,0.0009,32,1,3,tanh,tanh,uniform,0,0.004036351998374272,0.11710696898594658,3.1886618144943224e-05,0.0018115077048620422,0.9958333333333332,0.875,3.472222222222198e-05,0.003749999999999996
0,0.1,0.0009,32,1,3,tanh,tanh,uniform,10,0.00870242336805837,0.13268600045097279,3.744293112317772e-05,0.0005720198145809822,0.9916666666666667,0.85,3.472222222222198e-05,0.0012500000000000022
0,0.1,0.0009,32,1,3,tanh,tanh,uniform,20,0.018701178327930865,0.09979298087271397,0.000275620497584652,6.106141167468339e-06,0.9833333333333334,0.8833333333333333,0.00024305555555555539,0.00013888888888888916
0,0.1,0.0009,32,1,3,tanh,tanh,xavier,0,0.008552790892689309,0.1089084666766839,0.00012669428045875665,0.000300873460327896,0.9916666666666667,0.8999999999999999,0.00013888888888888916,0.001666666666666666
0,0.1,0.0009,32,1,3,tanh,tanh,xavier,10,0.01954325573299047,0.08181679571500576,0.00020834603178443607,0.000377416252177324,0.9791666666666666,0.9083333333333333,0.00024305555555555539,0.0005555555555555565
0,0.1,0.0009,32,1,3,tanh,tanh,xavier,20,0.008760791056841508,0.10709795355605845,3.84262059720457e-05,0.0008259768633621572,0.9916666666666667,0.8916666666666666,3.472222222222198e-05,0.0018055555555555544
0,0.1,0.0009,32,1,10,tanh,tanh,uniform,0,0.0015301465929284362,0.12969144990010203,2.55389151304108e-06,0.002503862930166962,1.0,0.8583333333333334,0.0,0.0034722222222222225
0,0.1,0.0009,32,1,10,tanh,tanh,uniform,10,0.0003681530326101164,0.1379558884963262,6.276184201140041e-08,0.0009059009001212886,1.0,0.8083333333333335,0.0,0.000972222222222221
0,0.1,0.0009,32,1,10,tanh,tanh,uniform,20,0.006548423657559856,0.07551063480719032,1.0796510513027043e-05,0.00047136682823403683,1.0,0.9,0.0,0.0004166666666666674
0,0.1,0.0009,32,1,10,tanh,tanh,xavier,0,0.0001843777479133981,0.07671508492490381,3.015310196436818e-08,0.0010628787556268358,1.0,0.9083333333333333,0.0,0.0022222222222222214
0,0.1,0.0009,32,1,10,tanh,tanh,xavier,10,0.0012466907739556567,0.10065718868754776,2.3639495031816463e-06,0.00024557473863741765,1.0,0.9,0.0,0.0004166666666666674
0,0.1,0.0009,32,1,10,tanh,tanh,xavier,20,0.0005771670825980258,0.16566589557687358,1.6570139092453455e-07,0.019964370335746055,1.0,0.875,0.0,0.005416666666666663
0,0.1,0.0009,32,2,3,tanh,tanh,uniform,0,0.017230030383352874,0.12342541546055985,7.06575184624722e-05,0.004623819945507049,0.9791666666666666,0.85,0.00013888888888888916,0.0054166666666666695
0,0.1,0.0009,32,2,3,tanh,tanh,uniform,10,0.03031628232208132,0.08473388941998676,0.0011999801396782924,0.001511424221010278,0.9666666666666667,0.9083333333333333,0.0014930555555555571,0.0026388888888888885
0,0.1,0.0009,32,2,3,tanh,tanh,uniform,20,0.00403160886644352,0.12190331661023533,3.233001489052591e-05,7.990846964578887e-05,0.9958333333333332,0.8666666666666667,3.472222222222198e-05,0.00013888888888888916
0,0.1,0.0009,32,2,3,tanh,tanh,xavier,0,0.01485296059799602,0.18033871775504148,0.0001762394184024878,0.002894459767422184,0.9833333333333334,0.8083333333333332,0.00024305555555555539,0.0038888888888888896
0,0.1,0.0009,32,2,3,tanh,tanh,xavier,10,0.02728232198097259,0.09658849963436618,0.00037699995165461675,0.0003132429398584825,0.9666666666666667,0.9083333333333333,0.0005555555555555566,0.00013888888888888916
0,0.1,0.0009,32,2,3,tanh,tanh,xavier,20,0.0001561656782940353,0.06221862304716299,3.689781943957138e-08,0.0008334332608279097,1.0,0.9333333333333332,0.0,0.000972222222222221
0,0.1,0.0009,32,2,10,tanh,tanh,uniform,0,0.00012444110245112447,0.10910758078271159,8.33394864694967e-10,0.0010662051927052896,1.0,0.875,0.0,0.0004166666666666674
0,0.1,0.0009,32,2,10,tanh,tanh,uniform,10,6.431339354173993e-05,0.08995391185728528,7.485394317106141e-10,0.0002283476218523236,1.0,0.9083333333333333,0.0,0.00013888888888888916
0,0.1,0.0009,32,2,10,tanh,tanh,uniform,20,0.003995836640606399,0.08122915024197279,3.168398883616248e-05,0.0011280366165313464,0.9958333333333332,0.9166666666666666,3.472222222222198e-05,0.0009722222222222215
0,0.1,0.0009,32,2,10,tanh,tanh,xavier,0,0.018433722048514702,0.0874528363547286,0.00017874475265628113,0.0014378948646915641,0.975,0.9,0.0004166666666666674,0.001666666666666666
0,0.1,0.0009,32,2,10,tanh,tanh,xavier,10,0.005061493031648902,0.11014816268612278,4.280379250144997e-05,0.0009199229062389862,1.0,0.8666666666666667,0.0,0.000972222222222224
0,0.1,0.0009,32,2,10,tanh,tanh,xavier,20,3.562806529061582e-05,0.13937317203454477,1.735888399295907e-10,0.0009106110045777328,1.0,0.8583333333333334,0.0,0.0009722222222222238
0,0.1,0.0009,122,1,3,tanh,tanh,uniform,0,0.006160177209081546,0.11640938860629224,1.7224132871820148e-05,0.002027109286381492,0.9916666666666667,0.8583333333333334,3.472222222222198e-05,0.00263888888888889
0,0.1,0.0009,122,1,3,tanh,tanh,uniform,10,0.008233991993401779,0.09574750518026698,3.287348742698463e-05,0.0008141299353831718,0.9833333333333334,0.8916666666666666,0.00024305555555555539,0.0005555555555555566
0,0.1,0.0009,122,1,3,tanh,tanh,uniform,20,0.011505028244313492,0.11327490635172864,8.423632051324913e-05,0.0020708415086225103,0.9875000000000002,0.8916666666666666,0.00010416666666666686,0.0009722222222222238
0,0.1,0.0009,122,1,3,tanh,tanh,xavier,0,0.012341642667967188,0.1806485422476808,9.352683153396758e-05,0.0015310357745099972,0.9874999999999999,0.8166666666666668,0.00010416666666666685,0.004305555555555556
0,0.1,0.0009,122,1,3,tanh,tanh,xavier,10,0.004652337387954058,0.11665872282986804,3.186774924620446e-05,0.0025462772070474573,0.9958333333333332,0.8916666666666666,3.472222222222198e-05,0.0018055555555555544
0,0.1,0.0009,122,1,3,tanh,tanh,xavier,20,0.0038899761544011354,0.08923073636291091,2.8861097712140798e-05,0.0001645287277491903,0.9958333333333332,0.9,3.472222222222198e-05,0.0004166666666666674
0,0.1,0.0009,122,1,10,tanh,tanh,uniform,0,0.000845788165189231,0.14142753796784754,1.2324751630258687e-06,0.002147023894073452,1.0,0.85,0.0,0.0054166666666666695
0,0.1,0.0009,122,1,10,tanh,tanh,uniform,10,9.989113063527795e-05,0.22718953461932245,4.086031648463268e-09,0.002879333401506066,1.0,0.7916666666666666,0.0,0.0072222222222222176
0,0.1,0.0009,122,1,10,tanh,tanh,uniform,20,3.999078859190792e-05,0.1575653364376446,2.0974945938685035e-11,0.0027668684684212567,1.0,0.8416666666666668,0.0,0.003472222222222222
0,0.1,0.0009,122,1,10,tanh,tanh,xavier,0,0.004187042607581685,0.12432017600199823,3.239559916340083e-05,0.0008810253121058673,0.9958333333333332,0.8833333333333334,3.472222222222198e-05,0.0009722222222222238
0,0.1,0.0009,122,1,10,tanh,tanh,xavier,10,6.974105386333389e-05,0.10875402229481061,2.2630807448808867e-09,0.000515654076871444,1.0,0.8833333333333333,0.0,0.00013888888888888916
0,0.1,0.0009,122,1,10,tanh,tanh,xavier,20,5.645032610022066e-05,0.14584188747611374,1.3685653226992438e-09,0.003756806556025174,1.0,0.8333333333333334,0.0,0.004305555555555556
0,0.1,0.0009,122,2,3,tanh,tanh,uniform,0,0.007870217452174692,0.09572357440597479,3.0147072286851958e-05,0.00097943809655617,0.9916666666666667,0.9083333333333333,3.472222222222198e-05,0.000972222222222221
0,0.1,0.0009,122,2,3,tanh,tanh,uniform,10,0.01218438331689406,0.10417777897229326,0.00010020067102915087,0.0009307904941444513,0.975,0.8833333333333333,0.000729166666666667,0.000972222222222224
0,0.1,0.0009,122,2,3,tanh,tanh,uniform,20,0.010191850394597636,0.09970061757717459,5.632569350313372e-05,0.0013666090172082038,0.9833333333333334,0.8833333333333334,0.00024305555555555539,0.0018055555555555585
0,0.1,0.0009,122,2,3,tanh,tanh,xavier,0,0.012120580233159399,0.08910831773244199,7.179394011771586e-09,0.0021872163876570138,0.9875000000000002,0.9166666666666666,1.232595164407831e-32,0.0009722222222222215
0,0.1,0.0009,122,2,3,tanh,tanh,xavier,10,0.012125293908835036,0.07768107288965426,1.1899175844064395e-08,0.0015123422549518685,0.9875000000000002,0.9166666666666666,1.232595164407831e-32,0.0018055555555555544
0,0.1,0.0009,122,2,3,tanh,tanh,xavier,20,0.00020440954395716717,0.09174719263735065,4.3769120714587744e-08,0.00038767504275065906,1.0,0.8916666666666666,0.0,0.0009722222222222238
0,0.1,0.0009,122,2,10,tanh,tanh,uniform,0,4.658031024804393e-05,0.09733677599773387,3.4967686131231527e-10,0.0006308329091396313,1.0,0.8916666666666666,0.0,0.0005555555555555566
0,0.1,0.0009,122,2,10,tanh,tanh,uniform,10,0.0006256568324641103,0.09207045060041662,7.420092760728314e-07,0.0003028598618210272,1.0,0.8666666666666667,0.0,0.0026388888888888885
0,0.1,0.0009,122,2,10,tanh,tanh,uniform,20,1.2391114510093257e-05,0.09938627462719925,1.363222090099158e-12,0.0008367121439824921,1.0,0.8833333333333333,0.0,0.00013888888888888913
0,0.1,0.0009,122,2,10,tanh,tanh,xavier,0,4.88286972250813e-05,0.11250086055187496,6.937084221514724e-10,0.00027339249441898054,1.0,0.875,0.0,0.0004166666666666674
0,0.1,0.0009,122,2,10,tanh,tanh,xavier,10,2.4578229482781266e-05,0.09097950541087335,2.3394513148788676e-10,0.00018819974452759813,1.0,0.9166666666666666,0.0,0.00013888888888888913
0,0.1,0.0009,122,2,10,tanh,tanh,xavier,20,0.00017423193724953257,0.08898842590207305,5.220698454550081e-08,0.0006106187090435652,1.0,0.9083333333333333,0.0,0.0005555555555555566
